Secs,IMUok,IMUcal,roll,pitch,yaw,accLong,accTrans,accVert,DVLok,Vbow,Vstar,Vport,Vstern,Rbow,Rstar,Rport,Rstern,Sbow,Sstar,Sport,Sstern
0.050000,0,x,-2.545576,-3.406506,192.600742,1.060000,0.430000,0.370000,0.370000,0.079908,-0.020824,-0.054565,-0.045084,1.170077,1.212885,1.212885,4.865808,L,L,L,L,
0.050000,0,x,-2.595644,-3.758725,192.928673,0.500000,0.180000,0.080000,0.080000,0.047756,-0.153195,-0.047556,-0.129455,1.227154,3.652923,1.227154,1.241423,L,L,L,L,
0.050000,0,x,-2.636842,-3.983766,193.266850,0.740000,-0.020000,-0.600000,-0.600000,0.028036,-0.037467,-0.027312,0.049645,1.184346,1.227154,6.349808,3.010808,L,L,L,L,
0.050000,0,x,-2.637203,-4.120616,193.630298,0.750000,0.160000,-0.320000,-0.320000,0.050444,-0.036001,0.019475,-0.087490,1.184346,1.227154,1.269961,1.241423,L,L,L,L,
0.050000,0,x,-2.506903,-3.748944,194.038647,0.860000,0.200000,-0.250000,-0.250000,0.096402,-0.009247,-0.012245,-0.012000,1.227154,1.241423,1.255692,1.241423,L,L,L,L,
0.050000,0,x,-2.393230,-3.935791,194.455562,0.360000,0.230000,0.080000,0.080000,0.070325,-0.022176,0.002308,-0.067509,1.184346,1.227154,1.255692,1.241423,L,L,L,L,
0.050000,0,x,-2.273873,-3.843037,195.041715,0.830000,0.090000,-0.140000,-0.140000,0.021629,-0.001553,-0.000616,-0.032019,1.170077,1.212885,1.227154,1.241423,L,L,L,L,
0.050000,0,x,-2.115156,-3.518494,195.670953,0.610000,0.090000,-0.330000,-0.330000,0.024363,-0.019465,0.019009,-0.026674,1.184346,1.198615,1.241423,1.241423,L,L,L,L,
0.050000,0,x,-1.920597,-3.116714,196.334233,0.710000,-0.150000,-0.010000,-0.010000,0.041731,0.004877,0.096033,-0.033376,1.184346,1.198615,1.212885,1.255692,L,L,L,L,
0.050000,0,x,-1.773969,-2.945850,196.998510,0.790000,0.230000,-0.090000,-0.090000,0.021393,0.020049,0.251831,-0.028615,1.198615,1.227154,2.397231,1.255692,L,L,L,L,
0.050000,0,x,-1.692167,-2.947954,197.761442,0.500000,-0.030000,-0.090000,-0.090000,0.006502,0.008630,0.072360,0.087774,1.198615,1.227154,1.212885,1.255692,L,L,L,L,
0.050000,0,x,-1.640182,-2.896892,198.516355,0.370000,-0.070000,-0.100000,-0.100000,-0.008211,0.004140,0.006309,0.059411,1.198615,1.212885,1.212885,1.255692,L,L,L,L,
0.050000,0,x,-1.622303,-2.858260,199.274547,0.150000,0.000000,-0.200000,-0.200000,-0.019500,0.045545,0.011406,0.040158,1.212885,1.241423,1.212885,1.255692,L,L,L,L,
0.050000,0,x,-1.579380,-3.006666,200.022153,1.170000,-0.050000,-0.120000,-0.120000,-0.067495,0.041675,-0.085290,0.022687,1.241423,1.227154,1.269961,1.241423,L,L,L,L,
0.050000,0,x,-1.542390,-3.250504,200.885038,0.800000,-0.150000,-0.120000,-0.120000,0.083708,-0.087409,-0.406585,0.027381,1.241423,5.993077,2.397231,1.241423,L,L,L,L,
0.050000,0,x,-1.488106,-3.449481,201.784942,0.240000,-0.190000,-0.190000,-0.190000,-0.089125,0.035952,-0.089980,0.065778,1.184346,1.212885,1.212885,1.241423,L,L,L,L,
0.050000,0,x,-1.443316,-3.484998,202.632214,0.790000,-0.080000,-0.360000,-0.360000,-0.066813,0.029102,-0.134286,0.042270,1.212885,1.255692,1.212885,1.255692,L,L,L,L,
0.050000,0,x,-1.349539,-3.617012,203.473570,0.720000,-0.160000,-0.290000,-0.290000,-0.032849,0.017575,-0.015476,0.095992,1.198615,1.241423,1.212885,1.241423,L,L,L,L,
0.050000,0,x,-1.286159,-3.397299,204.326879,0.550000,-0.060000,-0.220000,-0.220000,-0.056250,0.064973,-0.115721,0.156564,1.184346,1.227154,1.269961,1.241423,L,L,L,L,
0.050000,0,x,-1.250500,-3.231735,205.146024,0.240000,0.010000,-0.160000,-0.160000,-0.084927,0.068581,-0.031978,0.080026,1.198615,1.241423,1.212885,1.269961,L,L,L,L,
0.050000,0,x,-1.203095,-3.011202,205.887646,0.510000,-0.210000,-0.350000,-0.350000,-0.066573,0.051201,0.009587,-0.001260,1.184346,1.241423,1.212885,2.440038,L,L,L,L,
0.050000,0,x,-1.130772,-2.825147,206.535762,0.170000,-0.110000,-0.170000,-0.170000,-0.071054,0.265794,-0.037939,0.130257,1.184346,2.440038,1.284231,1.227154,L,L,L,L,
0.050000,0,x,-1.061699,-2.695866,207.157405,0.160000,0.010000,0.180000,0.180000,-0.083370,0.011997,0.000023,0.042039,2.340154,2.368692,1.227154,1.212885,L,L,L,L,
0.050000,0,x,-1.057302,-2.574124,207.760279,0.730000,-0.300000,0.080000,0.080000,-0.111176,0.055769,-0.075877,0.074918,1.198615,1.269961,1.269961,1.269961,L,L,L,L,
0.050000,0,x,-1.092196,-2.562513,208.324288,0.800000,-0.330000,-0.070000,-0.070000,-0.059654,0.079617,0.101894,0.165679,2.354423,2.397231,1.241423,1.255692,L,L,L,L,
0.050000,0,x,-1.292679,-2.304250,208.845090,0.470000,-0.220000,-0.180000,-0.180000,-0.148300,0.058944,-0.156437,0.174631,1.212885,1.227154,1.227154,1.241423,L,L,L,L,
0.050000,0,x,-1.299183,-2.386103,209.322971,-0.840000,0.390000,-0.150000,-0.150000,-0.082955,0.090934,-0.036458,0.168625,1.227154,1.241423,1.269961,1.255692,L,L,L,L,
0.050000,0,x,-1.380300,-2.189940,209.719327,-0.860000,0.170000,-0.240000,-0.240000,-0.100613,0.114597,-0.037886,0.173163,1.227154,1.212885,1.227154,1.241423,L,L,L,L,
0.050000,0,x,-1.397864,-2.077296,210.057613,-0.090000,-0.500000,-0.260000,-0.260000,-0.045506,-0.028863,0.034278,0.080529,4.937154,4.808731,1.227154,3.695731,L,L,L,L,
0.050000,0,x,-1.343329,-2.131856,210.296546,-0.590000,-0.310000,0.300000,0.300000,-0.106517,0.068705,-0.100233,0.147468,1.198615,1.255692,1.227154,1.284231,L,L,L,L,
0.050000,0,x,-1.318265,-2.055194,210.454733,-0.570000,-0.080000,0.590000,0.590000,-0.121137,0.071014,-0.033536,-0.077363,1.184346,1.255692,1.227154,1.255692,L,L,L,L,
0.050000,0,x,-1.338458,-1.918563,210.633261,0.260000,-0.100000,-0.490000,-0.490000,-0.001939,0.128960,0.030351,0.075486,1.170077,1.241423,1.198615,1.255692,L,L,L,L,
0.050000,0,x,-1.306425,-2.102295,210.869217,0.180000,-0.350000,-0.170000,-0.170000,-0.156173,0.037877,-0.033356,0.107165,1.212885,1.241423,1.227154,1.284231,L,L,L,L,
0.050000,0,x,-1.220796,-2.503145,211.084258,-0.830000,0.330000,-0.000000,-0.000000,-0.156627,-0.073177,-0.107156,-0.094009,1.198615,1.241423,1.227154,2.411500,L,L,L,L,
0.050000,0,x,-1.229794,-2.537460,211.251093,-0.410000,0.210000,-0.120000,-0.120000,-0.124437,0.055254,0.008858,0.394098,1.212885,2.468577,1.227154,2.411500,L,L,L,L,
0.050000,0,x,-1.255302,-2.517297,211.353313,0.010000,-0.380000,-0.260000,-0.260000,-0.037074,0.088256,-0.022912,0.157549,1.212885,1.241423,1.227154,1.269961,L,L,L,L,
0.050000,0,x,-1.234148,-2.722203,211.356933,-0.800000,0.040000,-0.060000,-0.060000,-0.100475,0.052020,-0.073360,0.146086,1.227154,1.255692,1.255692,1.241423,L,L,L,L,
0.050000,0,x,-1.267565,-2.811323,211.345254,-0.840000,0.440000,0.260000,0.260000,-0.108111,-0.002662,-0.226001,0.178751,1.212885,1.241423,2.440038,1.227154,L,L,L,L,
0.050000,0,x,-1.336692,-2.772364,211.337863,0.010000,-0.240000,-0.090000,-0.090000,-0.124646,0.102808,-0.173526,0.119351,1.227154,1.227154,1.241423,1.241423,L,L,L,L,
0.050000,0,x,-1.360921,-2.793018,211.296377,0.030000,-0.080000,-0.330000,-0.330000,-0.126805,0.120716,-0.019325,0.123184,1.241423,1.255692,1.298500,1.212885,L,L,L,L,
0.050000,0,x,-1.364499,-2.938665,211.262622,0.070000,-0.360000,-0.120000,-0.120000,-0.152177,0.009615,0.033894,0.066845,1.212885,1.298500,1.241423,1.227154,L,L,L,L,
0.050000,0,x,-1.316078,-3.040052,211.191397,-0.840000,0.250000,0.290000,0.290000,-0.143103,0.056653,-0.094072,0.183695,1.198615,1.227154,1.227154,1.241423,L,L,L,L,
0.050000,0,x,-1.264762,-2.915688,211.135840,-0.250000,0.440000,0.300000,0.300000,-0.094468,0.125067,-0.094565,0.154614,1.212885,1.241423,1.255692,1.241423,L,L,L,L,
0.050000,0,x,-1.193502,-2.859244,211.124830,0.030000,-0.130000,-0.460000,-0.460000,-0.124876,0.064367,0.026563,0.092362,1.227154,1.241423,1.227154,1.255692,L,L,L,L,
0.050000,0,x,-1.069371,-2.940714,211.115746,-0.260000,0.020000,-0.170000,-0.170000,-0.085151,0.125371,-0.092708,0.169024,1.227154,1.284231,1.269961,1.241423,L,L,L,L,
0.050000,0,x,-0.981045,-2.945140,211.113519,-0.110000,0.030000,-0.140000,-0.140000,-0.078830,0.090396,-0.086878,0.151256,1.198615,1.241423,1.241423,1.212885,L,L,L,L,
0.050000,0,x,-0.981317,-2.814328,211.103793,0.410000,-0.290000,-0.670000,-0.670000,-0.218892,0.060587,-0.064708,0.180779,1.241423,1.241423,1.284231,1.227154,L,L,L,L,
0.050000,0,x,-0.981636,-2.842906,211.061719,0.120000,0.130000,-0.370000,-0.370000,-0.095624,0.087176,0.111911,0.116363,1.212885,1.241423,1.212885,1.227154,L,L,L,L,
0.050000,0,x,-0.985131,-3.119474,211.043960,0.060000,-0.180000,-0.040000,-0.040000,-0.095624,0.056244,-0.062953,0.095044,2.325885,1.255692,1.255692,1.227154,-,L,L,L,
0.050000,0,x,-1.004914,-3.392818,210.997815,-0.480000,0.310000,0.190000,0.190000,-0.152259,0.068803,0.007224,0.095447,1.255692,1.255692,1.255692,1.241423,L,L,L,L,
0.050000,0,x,-1.100782,-3.441066,210.987652,0.020000,-0.070000,-0.140000,-0.140000,-0.114691,-0.011094,-0.058386,-0.033120,1.227154,1.212885,1.227154,1.212885,L,L,L,L,
0.050000,0,x,-1.205925,-3.484179,210.955660,-0.190000,-0.100000,0.150000,0.150000,-0.176901,0.235144,-0.049881,0.150128,1.198615,1.212885,1.227154,1.269961,L,L,L,L,
0.050000,0,x,-1.271735,-3.595402,210.880992,-0.680000,0.230000,0.130000,0.130000,-0.150727,0.073172,-0.039578,0.173359,2.340154,1.198615,1.227154,1.212885,L,L,L,L,
0.050000,0,x,-1.350698,-3.630618,210.826186,-0.120000,0.040000,-0.150000,-0.150000,-0.100959,0.061165,0.016936,-0.054631,1.184346,1.269961,1.298500,1.241423,L,L,L,L,
0.050000,0,x,-1.462200,-3.464836,210.803647,0.140000,-0.100000,0.070000,0.070000,-0.107285,0.107555,-0.012879,0.127594,1.212885,1.255692,1.255692,1.241423,L,L,L,L,
0.050000,0,x,-1.487946,-3.398993,210.788211,0.280000,-0.210000,-0.410000,-0.410000,-0.117658,0.116535,-0.044273,0.182415,1.198615,1.227154,1.255692,1.241423,L,L,L,L,
0.050000,0,x,-1.431518,-3.499615,210.782910,0.050000,-0.140000,-0.050000,-0.050000,-0.129070,0.091965,-0.044806,0.172202,1.198615,1.255692,1.241423,1.227154,L,L,L,L,
0.050000,0,x,-1.325349,-3.622586,210.774345,-0.510000,0.180000,0.240000,0.240000,-0.101720,0.046881,-0.101346,0.259126,1.212885,1.255692,1.255692,1.269961,L,L,L,L,
0.050000,0,x,-1.235387,-3.554038,210.768909,-0.040000,-0.030000,-0.210000,-0.210000,-0.134549,0.086348,-0.002768,0.088946,1.198615,1.241423,1.298500,2.368692,L,L,L,L,
0.050000,0,x,-1.172394,-3.493167,210.766327,-0.240000,-0.080000,0.180000,0.180000,-0.128456,0.056111,0.028403,0.148060,1.198615,1.212885,1.255692,1.227154,L,L,L,L,
0.050000,0,x,-1.088227,-3.512702,210.726493,-0.510000,-0.150000,-0.090000,-0.090000,-0.080518,0.085645,-0.040744,0.046841,1.184346,1.227154,1.284231,1.212885,L,L,L,L,
0.050000,0,x,-1.041264,-3.528302,210.696358,-0.010000,-0.320000,-0.350000,-0.350000,-0.105420,-0.018395,-0.080945,0.156338,1.241423,1.227154,1.284231,1.241423,L,L,L,L,
0.050000,0,x,-1.045244,-3.383966,210.673067,0.270000,-0.200000,-0.340000,-0.340000,-0.118313,0.057198,-0.212863,0.200650,1.198615,1.255692,1.312769,1.241423,L,L,L,L,
0.050000,0,x,-1.071236,-3.369268,210.666947,-0.060000,0.020000,-0.080000,-0.080000,-0.164155,0.131248,-0.024744,0.238126,1.212885,1.198615,2.482846,1.241423,L,L,L,L,
0.050000,0,x,-1.094462,-3.549585,210.662603,0.260000,-0.190000,-0.210000,-0.210000,-0.209521,0.054741,-0.075570,0.157309,2.397231,1.227154,1.269961,1.241423,L,L,L,L,
0.050000,0,x,-1.089484,-3.808968,210.637919,-0.240000,0.030000,-0.060000,-0.060000,-0.195451,0.089042,-0.066763,0.184572,1.241423,1.198615,1.255692,1.241423,L,L,L,L,
0.050000,0,x,-1.126005,-3.919726,210.591119,-0.500000,-0.020000,-0.110000,-0.110000,-0.137163,0.057783,-0.027273,0.106054,1.241423,1.198615,1.241423,1.227154,L,L,L,L,
0.050000,0,x,-1.175140,-4.011797,210.536040,0.170000,-0.290000,-0.300000,-0.300000,-0.112616,0.068022,0.014668,0.240933,1.241423,1.241423,1.269961,1.227154,L,L,L,L,
0.050000,0,x,-1.168681,-4.233205,210.446619,-0.200000,-0.130000,-0.350000,-0.350000,-0.126321,0.058593,0.097303,0.097310,1.241423,1.241423,5.507923,1.212885,L,L,L,L,
0.050000,0,x,-1.165982,-4.412265,210.377129,-0.160000,0.190000,-0.160000,-0.160000,-0.176650,0.081273,-0.068850,0.132809,1.212885,1.241423,1.269961,1.284231,L,L,L,L,
0.050000,0,x,-1.189469,-4.381939,210.355614,0.200000,-0.240000,-0.310000,-0.310000,-0.116049,0.155118,0.013377,0.154801,1.227154,1.212885,1.227154,1.227154,L,L,L,L,
0.050000,0,x,-1.191887,-4.346367,210.355341,-0.000000,-0.140000,0.060000,0.060000,-0.211729,0.081885,-0.003821,0.131866,1.212885,1.341308,1.255692,1.241423,L,L,L,L,
0.050000,0,x,-1.148827,-4.422100,210.376555,0.010000,0.090000,0.050000,0.050000,-0.176479,-0.038905,-0.087185,0.167565,1.198615,2.411500,1.269961,1.212885,L,L,L,L,
0.050000,0,x,-1.109847,-4.557775,210.435909,-0.060000,-0.060000,-0.160000,-0.160000,-0.060076,0.007925,-0.052793,0.166640,1.227154,1.255692,1.241423,1.227154,L,L,L,L,
0.050000,0,x,-1.109221,-4.506904,210.435390,0.050000,0.180000,-0.420000,-0.420000,-0.131921,0.086433,-0.000488,0.160707,1.227154,1.198615,1.298500,1.212885,L,L,L,L,
0.050000,0,x,-1.175103,-4.343526,210.441237,0.520000,-0.400000,-0.380000,-0.380000,-0.081838,0.091447,-0.073621,0.146165,1.198615,1.241423,1.284231,1.241423,L,L,L,L,
0.050000,0,x,-1.153401,-4.350984,210.382771,0.190000,0.140000,-0.200000,-0.200000,-0.077474,0.047994,-0.061469,0.167669,1.198615,1.212885,1.227154,1.212885,L,L,L,L,
0.050000,0,x,-1.132436,-4.351941,210.353128,-0.110000,0.080000,-0.210000,-0.210000,-0.088323,0.077484,-0.061894,0.223880,1.198615,1.227154,1.269961,1.269961,L,L,L,L,
0.050000,0,x,-1.128156,-4.183426,210.327391,0.160000,-0.240000,-0.100000,-0.100000,-0.147497,0.049438,-0.041443,0.001312,1.212885,1.212885,1.269961,6.150039,L,L,L,L,
0.050000,0,x,-1.115974,-4.042178,210.316982,-0.160000,0.000000,-0.080000,-0.080000,-0.106829,0.010410,-0.011215,0.126159,1.241423,1.212885,1.241423,1.255692,L,L,L,L,
0.050000,0,x,-1.065464,-4.122556,210.309196,0.200000,-0.140000,-0.320000,-0.320000,-0.237232,0.068537,-0.106123,0.430867,1.198615,1.227154,1.212885,1.198615,L,L,L,L,
0.050000,0,x,-1.012556,-4.341067,210.341735,0.030000,-0.270000,0.070000,0.070000,-0.161466,0.064619,0.023277,0.135314,1.227154,1.212885,1.298500,1.241423,L,L,L,L,
0.050000,0,x,-1.050524,-4.489883,210.381978,-0.100000,0.390000,-0.080000,-0.080000,-0.172835,0.055235,0.022975,0.142846,1.227154,1.241423,2.454308,1.212885,L,L,L,L,
0.050000,0,x,-1.165502,-4.463710,210.408316,-0.080000,0.080000,-0.280000,-0.280000,-0.164513,0.278634,-0.050932,0.087235,1.269961,2.397231,1.284231,1.241423,L,L,L,L,
0.050000,0,x,-1.266079,-4.491277,210.426047,-0.070000,-0.420000,-0.400000,-0.400000,-0.154300,0.001924,-0.014550,0.126305,1.255692,1.198615,1.255692,1.198615,L,L,L,L,
0.050000,0,x,-1.309263,-4.575206,210.408438,-0.310000,0.000000,-0.210000,-0.210000,-0.112667,0.001924,-0.048462,0.110758,1.227154,2.382962,1.255692,1.212885,L,-,L,L,
0.050000,0,x,-1.350920,-4.528597,210.409545,0.070000,-0.190000,-0.430000,-0.430000,-0.115454,0.116975,-0.062712,0.112726,1.255692,1.241423,1.255692,1.227154,L,L,L,L,
0.050000,0,x,-1.382363,-4.333964,210.399860,-0.310000,0.100000,-0.320000,-0.320000,-0.085978,0.028509,-0.038803,0.100261,1.212885,1.227154,1.255692,1.227154,L,L,L,L,
0.050000,0,x,-1.355965,-4.223916,210.344767,-0.150000,0.030000,-0.610000,-0.610000,-0.097832,0.002817,0.000776,0.175910,1.227154,1.212885,1.212885,1.241423,L,L,L,L,
0.050000,0,x,-1.232722,-4.232385,210.274034,-0.770000,0.100000,-0.090000,-0.090000,-0.118092,0.106520,-0.071166,0.080552,1.227154,1.212885,1.255692,1.241423,L,L,L,L,
0.050000,0,x,-1.113742,-4.147855,210.182236,-0.190000,0.310000,0.040000,0.040000,-0.064178,0.081614,-0.044090,0.112317,1.212885,1.255692,1.241423,1.255692,L,L,L,L,
0.050000,0,x,-1.034095,-3.994367,210.109877,-0.200000,-0.210000,-0.470000,-0.470000,-0.087601,0.000712,-0.031024,0.103899,1.212885,1.212885,1.284231,1.227154,L,L,L,L,
0.050000,0,x,-0.900569,-4.021578,209.983273,-0.300000,0.160000,-0.240000,-0.240000,-0.054775,0.072529,0.277613,0.103899,1.212885,1.212885,2.411500,3.581577,L,L,L,-,
0.050000,0,x,-0.723114,-4.326287,209.827941,-0.860000,-0.080000,-0.070000,-0.070000,-0.289252,-0.001281,-0.028741,-0.022983,3.624385,1.198615,1.241423,1.227154,L,L,L,L,
0.050000,0,x,-0.649814,-4.658534,209.628636,-0.210000,-0.020000,-0.300000,-0.300000,-0.062267,-0.015471,-0.033364,0.095912,1.227154,1.227154,1.241423,1.227154,L,L,L,L,
0.050000,0,x,-0.649325,-4.742327,209.449166,-0.270000,0.300000,0.010000,0.010000,-0.026554,0.005576,0.086387,0.089351,1.198615,1.241423,2.411500,1.241423,L,L,L,L,
0.050000,0,x,-0.653313,-4.905623,209.192269,-0.570000,0.020000,-0.040000,-0.040000,0.190460,0.008013,0.078315,-0.040326,2.397231,1.198615,1.284231,1.227154,L,L,L,L,
0.050000,0,x,-0.665547,-5.047910,208.882902,-0.480000,0.310000,-0.010000,-0.010000,-0.018904,0.019640,0.164820,0.098269,1.198615,1.212885,1.227154,1.227154,L,L,L,L,
0.050000,0,x,-0.683300,-5.314560,208.571200,-0.430000,0.150000,-0.080000,-0.080000,-0.007091,0.005552,0.058229,0.091186,1.227154,1.212885,1.284231,1.284231,L,L,L,L,
0.050000,0,x,-0.758927,-5.356853,208.257434,-0.190000,0.160000,-0.100000,-0.100000,0.002360,-0.005316,0.107160,0.151832,1.198615,1.212885,1.298500,5.022769,L,L,L,L,
0.050000,0,x,-0.828304,-5.332865,207.971810,-0.540000,0.080000,-0.040000,-0.040000,0.019988,-0.015053,0.059672,0.001679,1.184346,1.212885,1.284231,1.227154,L,L,L,L,
0.050000,0,x,-0.867934,-5.250958,207.697933,-0.760000,-0.260000,-0.060000,-0.060000,0.013970,-0.045508,0.001772,0.025370,1.184346,1.241423,1.284231,1.241423,L,L,L,L,
0.050000,0,x,-0.874526,-5.102742,207.386367,-0.920000,0.170000,-0.000000,-0.000000,0.064633,-0.014282,0.067949,-0.027853,1.212885,1.198615,5.065577,1.241423,L,L,L,L,
0.050000,0,x,-0.872397,-4.779401,207.062998,-0.050000,-0.010000,-0.160000,-0.160000,0.057485,-0.007001,0.015359,-0.002655,1.212885,1.198615,1.255692,1.241423,L,L,L,L,
0.050000,0,x,-0.816145,-4.580889,206.769000,-0.460000,0.020000,-0.120000,-0.120000,0.068336,0.023477,0.017670,-0.031624,1.198615,1.212885,1.241423,1.241423,L,L,L,L,
0.050000,0,x,-0.769694,-4.370737,206.455111,-0.580000,0.340000,-0.020000,-0.020000,0.110783,-0.028891,0.011163,-0.081308,1.184346,1.227154,1.269961,1.227154,L,L,L,L,
0.050000,0,x,-0.682541,-4.288939,206.212039,-0.380000,-0.040000,0.010000,0.010000,0.047319,0.002328,0.065735,-0.042873,1.198615,1.212885,1.241423,1.227154,L,L,L,L,
0.050000,0,x,-0.689069,-4.172170,205.980755,-0.520000,0.130000,-0.030000,-0.030000,0.091610,-0.036630,0.008853,-0.053904,1.198615,1.212885,1.227154,1.241423,L,L,L,L,
0.050000,0,x,-0.668276,-4.271563,205.724049,-0.260000,0.190000,-0.080000,-0.080000,0.148007,-0.033001,0.027484,-0.164524,1.227154,1.227154,1.255692,1.269961,L,L,L,L,
0.050000,0,x,-0.709176,-4.291179,205.459202,-0.070000,0.090000,-0.050000,-0.050000,0.106577,-0.024575,0.038882,-0.133959,1.212885,1.212885,1.255692,1.269961,L,L,L,L,
0.050000,0,x,-0.738844,-4.265389,205.195201,0.240000,0.090000,-0.080000,-0.080000,0.133371,-0.079309,0.029473,-0.186830,1.212885,1.198615,1.269961,1.241423,L,L,L,L,
0.050000,0,x,-0.757995,-4.280634,204.966759,0.040000,0.100000,0.100000,0.100000,0.057401,-0.036635,0.016008,-0.103333,1.212885,1.241423,1.227154,1.255692,L,L,L,L,
0.050000,0,x,-0.787595,-4.312380,204.745652,0.050000,0.200000,-0.290000,-0.290000,0.116959,0.008350,0.029214,-0.497695,1.170077,1.198615,1.269961,3.881231,L,L,L,L,
0.050000,0,x,-0.828060,-4.325330,204.540008,-0.940000,0.200000,0.070000,0.070000,0.111941,-0.051038,0.051360,-0.116188,1.184346,2.468577,1.269961,1.255692,L,L,L,L,
0.050000,0,x,-0.909161,-4.188727,204.297550,-0.710000,-0.060000,-0.130000,-0.130000,0.108567,-0.004251,0.056185,-0.179444,1.184346,1.212885,4.922884,1.227154,L,L,L,L,
0.050000,0,x,-0.937906,-4.055538,204.081949,0.450000,-0.260000,-0.370000,-0.370000,0.148762,-0.024096,0.091113,-0.100994,1.212885,1.227154,1.241423,1.227154,L,L,L,L,
0.050000,0,x,-0.964002,-4.087858,203.955549,0.750000,-0.120000,-0.140000,-0.140000,0.086845,-0.043083,-0.075234,-0.140996,1.184346,1.241423,4.651769,1.327039,L,L,L,L,
0.050000,0,x,-0.974490,-4.094743,203.811801,0.170000,0.090000,-0.060000,-0.060000,0.158897,-0.207294,0.039735,-0.168270,1.184346,1.212885,1.241423,1.227154,L,L,L,L,
0.050000,0,x,-1.001257,-3.961582,203.631730,0.320000,-0.090000,-0.230000,-0.230000,0.137906,-0.152528,0.010709,-0.207950,1.184346,1.198615,1.241423,1.298500,L,L,L,L,
0.050000,0,x,-0.994598,-3.791865,203.378822,0.470000,0.050000,-0.500000,-0.500000,0.112305,-0.109904,-0.010275,-0.118901,1.227154,1.241423,1.241423,1.255692,L,L,L,L,
0.050000,0,x,-0.920625,-3.737224,203.133003,0.460000,0.330000,-0.030000,-0.030000,0.117888,-0.017909,0.133725,-0.171487,1.227154,1.198615,1.227154,1.241423,L,L,L,L,
0.050000,0,x,-0.831017,-3.638213,202.985239,0.200000,0.050000,0.290000,0.290000,0.162504,-0.094078,0.175727,-0.186578,1.212885,1.212885,1.212885,1.227154,L,L,L,L,
0.050000,0,x,-0.852250,-3.720230,202.916541,-0.040000,0.110000,0.370000,0.370000,0.164199,-0.083776,0.123273,-0.284523,1.198615,1.227154,1.227154,1.255692,L,L,L,L,
0.050000,0,x,-0.905019,-3.816099,202.890190,0.010000,0.070000,-0.150000,-0.150000,0.116720,-0.068191,0.038629,-0.190254,1.198615,1.198615,1.269961,1.269961,L,L,L,L,
0.050000,0,x,-0.995196,-3.869729,202.859372,0.220000,-0.230000,-0.040000,-0.040000,-0.051745,-0.131626,-0.260897,-0.120813,3.524500,3.624385,2.368692,1.269961,L,L,L,L,
0.050000,0,x,-1.034842,-3.940108,202.740554,0.440000,0.090000,-0.270000,-0.270000,0.160984,-0.094020,-0.033876,-0.173925,1.212885,1.241423,1.241423,1.241423,L,L,L,L,
0.050000,0,x,-1.096265,-3.877898,202.548544,0.240000,0.060000,-0.260000,-0.260000,0.108567,-0.054371,0.017606,-0.093541,1.184346,1.212885,1.269961,1.284231,L,L,L,L,
0.050000,0,x,-1.136726,-3.710914,202.312206,0.380000,0.140000,-0.150000,-0.150000,0.117697,-0.128283,0.011837,-0.112468,1.170077,1.212885,1.227154,1.241423,L,L,L,L,
0.050000,0,x,-1.180977,-3.623679,202.119239,0.360000,0.140000,-0.130000,-0.130000,0.125494,-0.019092,-0.012289,-0.151158,1.227154,1.198615,1.227154,1.255692,L,L,L,L,
0.050000,0,x,-1.181652,-3.672200,202.020925,0.370000,0.130000,-0.020000,-0.020000,0.097574,-0.113966,0.048576,-0.107719,1.170077,1.212885,1.255692,1.255692,L,L,L,L,
0.050000,0,x,-1.201554,-3.760774,201.973059,-0.000000,0.080000,0.300000,0.300000,0.149244,-0.087815,-0.031184,-0.200501,1.184346,1.227154,1.241423,1.269961,L,L,L,L,
0.050000,0,x,-1.254797,-3.791264,201.903774,0.150000,0.230000,0.240000,0.240000,0.107975,-0.121476,0.015603,-0.135551,1.184346,1.241423,1.241423,1.255692,L,L,L,L,
0.050000,0,x,-1.300755,-3.713345,201.826169,0.380000,-0.010000,-0.350000,-0.350000,0.140224,-0.026303,0.248859,-0.150925,1.170077,1.212885,3.695731,1.241423,L,L,L,L,
